query_number,query,intent_number,action,target,intent_text,rank,tool_name,score,normalized_rank,normalized_score,knee_distance,gap,gap_percent,is_knee
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,115,railway_tools_volume_delete,0.33203125,0.9421487603305785,0.19642857142857142,0.0979889710056328,0.0078125,1.1428571428571428,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,116,project_management_tools_get_project,0.32421875,0.9504132231404959,0.17857142857142858,0.09120592189448677,0.005859375,0.8571428571428572,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,117,outlook_mail_management_get_email_messages,0.318359375,0.9586776859504132,0.16517857142857142,0.08757959948506648,0.013671875,2.0,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,118,project_management_tools_delete_sprint,0.3046875,0.9669421487603306,0.13392857142857142,0.07132637026874344,0.0,0.0,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,119,project_management_tools_update_project,0.3046875,0.9752066115702479,0.13392857142857142,0.07717022796450002,0.009765625,1.4285714285714286,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,120,project_management_tools_delete_team,0.294921875,0.9834710743801653,0.11160714285714286,0.06723045215162828,0.017578125,2.571428571428571,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,121,project_management_tools_delete_project,0.27734375,0.9917355371900827,0.07142857142857142,0.04466376953185394,0.03125,4.571428571428571,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,122,outlook_mail_management_delete_email_message,0.24609375,1.0,0.0,0.0,,,False
8,"Search for Nvidia news, create a report, and email it to Tom",1,search,Nvidia news,Search for Nvidia news,1,github_mcp_server_search_repositories,0.58203125,0.0,1.0,0.0,0.0078125,1.342281879194631,False
8,"Search for Nvidia news, create a report, and email it to Tom",1,search,Nvidia news,Search for Nvidia news,2,web_search_tools_web_search,0.57421875,0.008264462809917356,0.9768115942028985,0.010552821288279323,0.0546875,9.395973154362416,False
8,"Search for Nvidia news, create a report, and email it to Tom",1,search,Nvidia news,Search for Nvidia news,3,github_mcp_server_pull_request_read,0.51953125,0.01652892561983471,0.8144927536231884,0.11948571648077384,0.0078125,1.342281879194631,False
8,"Search for Nvidia news, create a report, and email it to Tom",1,search,Nvidia news,Search for Nvidia news,4,railway_tools_service_info,0.51171875,0.024793388429752067,0.7913043478260869,0.13003853776905316,0.00390625,0.6711409395973155,False
8,"Search for Nvidia news, create a report, and email it to Tom",1,search,Nvidia news,Search for Nvidia news,5,office_word_mcp_server_api_search_replace,0.5078125,0.03305785123966942,0.7797101449275362,0.13239301956531455,0.009765625,1.6778523489932886,False
8,"Search for Nvidia news, create a report, and email it to Tom",1,search,Nvidia news,Search for Nvidia news,6,railway_tools_project_info,0.498046875,0.04132231404958678,0.7507246376811594,0.14704501059960284,0.001953125,0.33557046979865773,False
8,"Search for Nvidia news, create a report, and email it to Tom",1,search,Nvidia news,Search for Nvidia news,7,office_word_mcp_server_api_find_text_in_document,0.49609375,0.049586776859504134,0.744927536231884,0.14530032264985523,0.01171875,2.013422818791946,False
8,"Search for Nvidia news, create a report, and email it to Tom",1,search,Nvidia news,Search for Nvidia news,8,github_mcp_server_list_pull_requests,0.484375,0.05785123966942149,0.7101449275362319,0.16405148343015236,0.005859375,1.006711409395973,False
8,"Search for Nvidia news, create a report, and email it to Tom",1,search,Nvidia news,Search for Nvidia news,9,github_mcp_server_get_commit,0.478515625,0.06611570247933884,0.6927536231884058,0.1705051349724227,0.0,0.0,True
8,"Search for Nvidia news, create a report, and email it to Tom",1,search,Nvidia news,Search for Nvidia news,10,github_mcp_server_list_commits,0.478515625,0.0743801652892562,0.6927536231884058,0.16466127727666613,0.0,0.0,False
8,"Search for Nvidia news, create a report, and email it to Tom",1,search,Nvidia news,Search for Nvidia news,11,gmail_tools_reply_google_email,0.478515625,0.08264462809917356,0.6927536231884058,0.15881741958090947,0.001953125,0.33557046979865773,False
8,"Search for Nvidia news, create a report, and email it to Tom",1,search,Nvidia news,Search for Nvidia news,12,railway_tools_service_create_from_repo,0.4765625,0.09090909090909091,0.6869565217391305,0.1570727316311619,0.0,0.0,False
8,"Search for Nvidia news, create a report, and email it to Tom",1,search,Nvidia news,Search for Nvidia news,13,gmail_tools_get_google_emails,0.4765625,0.09917355371900827,0.6869565217391305,0.15122887393540532,0.001953125,0.33557046979865773,False
8,"Search for Nvidia news, create a report, and email it to Tom",1,search,Nvidia news,Search for Nvidia news,14,carrot_mcp_server_api_hr_dashboard_summary,0.474609375,0.10743801652892562,0.6811594202898551,0.1494841859856577,0.001953125,0.33557046979865773,False
8,"Search for Nvidia news, create a report, and email it to Tom",1,search,Nvidia news,Search for Nvidia news,15,github_mcp_server_get_me,0.47265625,0.11570247933884298,0.6753623188405797,0.14773949803591005,0.0,0.0,False
8,"Search for Nvidia news, create a report, and email it to Tom",1,search,Nvidia news,Search for Nvidia news,16,railway_tools_project_environments,0.47265625,0.12396694214876033,0.6753623188405797,0.14189564034015348,0.00390625,0.6711409395973155,False
8,"Search for Nvidia news, create a report, and email it to Tom",1,search,Nvidia news,Search for Nvidia news,17,railway_tools_service_list,0.46875,0.1322314049586777,0.663768115942029,0.14425012213641483,0.001953125,0.33557046979865773,False
8,"Search for Nvidia news, create a report, and email it to Tom",1,search,Nvidia news,Search for Nvidia news,18,railway_tools_project_list,0.466796875,0.14049586776859505,0.6579710144927536,0.14250543418666725,0.00390625,0.6711409395973155,False
8,"Search for Nvidia news, create a report, and email it to Tom",1,search,Nvidia news,Search for Nvidia news,19,railway_tools_service_update,0.462890625,0.1487603305785124,0.6463768115942029,0.14485991598292855,0.0,0.0,False
8,"Search for Nvidia news, create a report, and email it to Tom",1,search,Nvidia news,Search for Nvidia news,20,office_word_mcp_server_api_get_document_info,0.462890625,0.15702479338842976,0.6463768115942029,0.13901605828717198,0.001953125,0.33557046979865773,False
8,"Search for Nvidia news, create a report, and email it to Tom",1,search,Nvidia news,Search for Nvidia news,21,quest_studio_file_storage_get_storage_usage,0.4609375,0.1652892561983471,0.6405797101449275,0.13727137033742437,0.0,0.0,False
8,"Search for Nvidia news, create a report, and email it to Tom",1,search,Nvidia news,Search for Nvidia news,22,office_word_mcp_server_api_get_paragraph_text_from_document,0.4609375,0.17355371900826447,0.6405797101449275,0.1314275126416678,0.0,0.0,False
8,"Search for Nvidia news, create a report, and email it to Tom",1,search,Nvidia news,Search for Nvidia news,23,gmail_tools_send_google_email,0.4609375,0.18181818181818182,0.6405797101449275,0.12558365494591114,0.001953125,0.33557046979865773,False
8,"Search for Nvidia news, create a report, and email it to Tom",1,search,Nvidia news,Search for Nvidia news,24,railway_tools_database_list_types,0.458984375,0.19008264462809918,0.6347826086956522,0.12383896699616356,0.001953125,0.33557046979865773,False
8,"Search for Nvidia news, create a report, and email it to Tom",1,search,Nvidia news,Search for Nvidia news,25,railway_tools_volume_list,0.45703125,0.19834710743801653,0.6289855072463768,0.12209427904641595,0.0,0.0,False
8,"Search for Nvidia news, create a report, and email it to Tom",1,search,Nvidia news,Search for Nvidia news,26,github_mcp_server_list_branches,0.45703125,0.2066115702479339,0.6289855072463768,0.11625042135065938,0.00390625,0.6711409395973155,False
8,"Search for Nvidia news, create a report, and email it to Tom",1,search,Nvidia news,Search for Nvidia news,27,gmail_tools_forward_google_email,0.453125,0.21487603305785125,0.6173913043478261,0.11860490314692076,0.001953125,0.33557046979865773,False
8,"Search for Nvidia news, create a report, and email it to Tom",1,search,Nvidia news,Search for Nvidia news,28,office_word_mcp_server_api_add_heading,0.451171875,0.2231404958677686,0.6115942028985507,0.11686021519717309,0.001953125,0.33557046979865773,False
8,"Search for Nvidia news, create a report, and email it to Tom",1,search,Nvidia news,Search for Nvidia news,29,railway_tools_service_create_from_image,0.44921875,0.23140495867768596,0.6057971014492753,0.11511552724742549,0.001953125,0.33557046979865773,False
8,"Search for Nvidia news, create a report, and email it to Tom",1,search,Nvidia news,Search for Nvidia news,30,railway_tools_service_restart,0.447265625,0.2396694214876033,0.6,0.1133708392976779,0.0,0.0,False
8,"Search for Nvidia news, create a report, and email it to Tom",1,search,Nvidia news,Search for Nvidia news,31,github_mcp_server_create_pull_request,0.447265625,0.24793388429752067,0.6,0.10752698160192133,0.0,0.0,False
8,"Search for Nvidia news, create a report, and email it to Tom",1,search,Nvidia news,Search for Nvidia news,32,office_word_mcp_server_api_get_document_outline,0.447265625,0.256198347107438,0.6,0.10168312390616475,0.0,0.0,False
8,"Search for Nvidia news, create a report, and email it to Tom",1,search,Nvidia news,Search for Nvidia news,33,office_word_mcp_server_api_get_document_text,0.447265625,0.2644628099173554,0.6,0.0958392662104081,0.001953125,0.33557046979865773,False
8,"Search for Nvidia news, create a report, and email it to Tom",1,search,Nvidia news,Search for Nvidia news,34,project_management_tools_get_team,0.4453125,0.2727272727272727,0.5942028985507246,0.0940945782606605,0.001953125,0.33557046979865773,False
